name|form|href|imgSrc|typeColour
Nickit||/wiki/Nickit_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/28/0827Nickit.png/70px-0827Nickit.png|#705848
Orbeetle||/wiki/Orbeetle_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/57/0826Orbeetle.png/70px-0826Orbeetle.png|#A8B820
Thievul||/wiki/Thievul_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/16/0828Thievul.png/70px-0828Thievul.png|#705848
Gossifleur||/wiki/Gossifleur_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/55/0829Gossifleur.png/70px-0829Gossifleur.png|#78C850
Eldegoss||/wiki/Eldegoss_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/95/0830Eldegoss.png/70px-0830Eldegoss.png|#78C850
Chewtle||/wiki/Chewtle_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/29/0833Chewtle.png/70px-0833Chewtle.png|#6890F0
Dubwool||/wiki/Dubwool_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cd/0832Dubwool.png/70px-0832Dubwool.png|#A8A878
Wooloo||/wiki/Wooloo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2c/0831Wooloo.png/70px-0831Wooloo.png|#A8A878
Drednaw||/wiki/Drednaw_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/82/0834Drednaw.png/70px-0834Drednaw.png|#6890F0
Yamper||/wiki/Yamper_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8c/0835Yamper.png/70px-0835Yamper.png|#F8D030
Boltund||/wiki/Boltund_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/23/0836Boltund.png/70px-0836Boltund.png|#F8D030
Rolycoly||/wiki/Rolycoly_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/5c/0837Rolycoly.png/70px-0837Rolycoly.png|#B8A038
Carkol||/wiki/Carkol_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/01/0838Carkol.png/70px-0838Carkol.png|#B8A038
Coalossal||/wiki/Coalossal_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c4/0839Coalossal.png/70px-0839Coalossal.png|#B8A038
Flapple||/wiki/Flapple_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/ac/0841Flapple.png/70px-0841Flapple.png|#78C850
Appletun||/wiki/Appletun_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/fe/0842Appletun.png/70px-0842Appletun.png|#78C850
Applin||/wiki/Applin_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/75/0840Applin.png/70px-0840Applin.png|#78C850
Silicobra||/wiki/Silicobra_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cd/0843Silicobra.png/70px-0843Silicobra.png|#E0C068
Cramorant||/wiki/Cramorant_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/0d/0845Cramorant.png/70px-0845Cramorant.png|#A890F0
Sandaconda||/wiki/Sandaconda_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b9/0844Sandaconda.png/70px-0844Sandaconda.png|#E0C068
Cramorant|Gulping Form|/wiki/Cramorant_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d7/0845Cramorant-Gulping.png/70px-0845Cramorant-Gulping.png|#A890F0
Cramorant|Gorging Form|/wiki/Cramorant_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/78/0845Cramorant-Gorging.png/70px-0845Cramorant-Gorging.png|#A890F0
Arrokuda||/wiki/Arrokuda_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1f/0846Arrokuda.png/70px-0846Arrokuda.png|#6890F0
Barraskewda||/wiki/Barraskewda_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e7/0847Barraskewda.png/70px-0847Barraskewda.png|#6890F0
Toxel||/wiki/Toxel_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/fa/0848Toxel.png/70px-0848Toxel.png|#F8D030
Toxtricity|Amped Form|/wiki/Toxtricity_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/00/0849Toxtricity-Amped.png/70px-0849Toxtricity-Amped.png|#F8D030
Toxtricity|Low Key Form|/wiki/Toxtricity_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/0f/0849Toxtricity-Low_Key.png/70px-0849Toxtricity-Low_Key.png|#F8D030
Clobbopus||/wiki/Clobbopus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2d/0852Clobbopus.png/70px-0852Clobbopus.png|#C03028
Centiskorch||/wiki/Centiskorch_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/83/0851Centiskorch.png/70px-0851Centiskorch.png|#F08030
Sinistea||/wiki/Sinistea_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f6/0854Sinistea.png/70px-0854Sinistea.png|#705898
Grapploct||/wiki/Grapploct_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cb/0853Grapploct.png/70px-0853Grapploct.png|#C03028
Polteageist||/wiki/Polteageist_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/64/0855Polteageist.png/70px-0855Polteageist.png|#705898
Hattrem||/wiki/Hattrem_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6a/0857Hattrem.png/70px-0857Hattrem.png|#F85888
Sizzlipede||/wiki/Sizzlipede_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/9b/0850Sizzlipede.png/70px-0850Sizzlipede.png|#F08030
Impidimp||/wiki/Impidimp_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/7c/0859Impidimp.png/70px-0859Impidimp.png|#705848
Hatenna||/wiki/Hatenna_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/72/0856Hatenna.png/70px-0856Hatenna.png|#F85888
Hatterene||/wiki/Hatterene_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/19/0858Hatterene.png/70px-0858Hatterene.png|#F85888
Morgrem||/wiki/Morgrem_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f5/0860Morgrem.png/70px-0860Morgrem.png|#705848
Grimmsnarl||/wiki/Grimmsnarl_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2d/0861Grimmsnarl.png/70px-0861Grimmsnarl.png|#705848
Obstagoon||/wiki/Obstagoon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/02/0862Obstagoon.png/70px-0862Obstagoon.png|#705848
Perrserker||/wiki/Perrserker_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/10/0863Perrserker.png/70px-0863Perrserker.png|#B8B8D0
Cursola||/wiki/Cursola_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d1/0864Cursola.png/70px-0864Cursola.png|#705898
Sirfetch'd||/wiki/Sirfetch%27d_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d9/0865Sirfetch%27d.png/70px-0865Sirfetch%27d.png|#C03028
Mr. Rime||/wiki/Mr._Rime_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/3c/0866Mr._Rime.png/70px-0866Mr._Rime.png|#98D8D8
Runerigus||/wiki/Runerigus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/80/0867Runerigus.png/70px-0867Runerigus.png|#E0C068
Alcremie|Vanilla Cream|/wiki/Alcremie_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/81/0869Alcremie.png/70px-0869Alcremie.png|#EE99AC
Pincurchin||/wiki/Pincurchin_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cf/0871Pincurchin.png/70px-0871Pincurchin.png|#F8D030
Snom||/wiki/Snom_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/84/0872Snom.png/70px-0872Snom.png|#98D8D8
Frosmoth||/wiki/Frosmoth_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b2/0873Frosmoth.png/70px-0873Frosmoth.png|#98D8D8
Stonjourner||/wiki/Stonjourner_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/ff/0874Stonjourner.png/70px-0874Stonjourner.png|#B8A038
Eiscue|Ice Face|/wiki/Eiscue_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6d/0875Eiscue.png/70px-0875Eiscue.png|#98D8D8
Eiscue|Noice Face|/wiki/Eiscue_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/fc/0875Eiscue-Noice.png/70px-0875Eiscue-Noice.png|#98D8D8
Indeedee|Male|/wiki/Indeedee_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/59/0876Indeedee-Male.png/70px-0876Indeedee-Male.png|#F85888
Indeedee|Female|/wiki/Indeedee_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/4d/0876Indeedee-Female.png/70px-0876Indeedee-Female.png|#F85888
Morpeko|Full Belly Mode|/wiki/Morpeko_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/ef/0877Morpeko-Full.png/70px-0877Morpeko-Full.png|#F8D030
Morpeko|Hangry Mode|/wiki/Morpeko_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/28/0877Morpeko-Hangry.png/70px-0877Morpeko-Hangry.png|#F8D030
Cufant||/wiki/Cufant_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/9a/0878Cufant.png/70px-0878Cufant.png|#B8B8D0
Copperajah||/wiki/Copperajah_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a3/0879Copperajah.png/70px-0879Copperajah.png|#B8B8D0
Dracozolt||/wiki/Dracozolt_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/fc/0880Dracozolt.png/70px-0880Dracozolt.png|#F8D030
Arctozolt||/wiki/Arctozolt_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/fe/0881Arctozolt.png/70px-0881Arctozolt.png|#F8D030
Dracovish||/wiki/Dracovish_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f5/0882Dracovish.png/70px-0882Dracovish.png|#6890F0
Arctovish||/wiki/Arctovish_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2a/0883Arctovish.png/70px-0883Arctovish.png|#6890F0
Duraludon||/wiki/Duraludon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f4/0884Duraludon.png/70px-0884Duraludon.png|#B8B8D0
Dreepy||/wiki/Dreepy_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d0/0885Dreepy.png/70px-0885Dreepy.png|#7038F8
Drakloak||/wiki/Drakloak_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/21/0886Drakloak.png/70px-0886Drakloak.png|#7038F8
Dragapult||/wiki/Dragapult_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e8/0887Dragapult.png/70px-0887Dragapult.png|#7038F8
Zacian|Hero of Many Battles|/wiki/Zacian_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/32/0888Zacian-Hero.png/70px-0888Zacian-Hero.png|#EE99AC
Zacian|Crowned Sword|/wiki/Zacian_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/98/0888Zacian.png/70px-0888Zacian.png|#EE99AC
Zamazenta|Hero of Many Battles|/wiki/Zamazenta_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/fc/0889Zamazenta-Hero.png/70px-0889Zamazenta-Hero.png|#C03028
Zamazenta|Crowned Shield|/wiki/Zamazenta_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/41/0889Zamazenta.png/70px-0889Zamazenta.png|#C03028
Eternatus||/wiki/Eternatus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/0e/0890Eternatus.png/70px-0890Eternatus.png|#A040A0
Kubfu||/wiki/Kubfu_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/14/0891Kubfu.png/70px-0891Kubfu.png|#C03028
Urshifu|Single Strike Style|/wiki/Urshifu_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/57/0892Urshifu-Single_Strike.png/70px-0892Urshifu-Single_Strike.png|#C03028
Urshifu|Rapid Strike Style|/wiki/Urshifu_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/4a/0892Urshifu-Rapid_Strike.png/70px-0892Urshifu-Rapid_Strike.png|#C03028
Zarude||/wiki/Zarude_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/bf/0893Zarude.png/70px-0893Zarude.png|#705848
Regieleki||/wiki/Regieleki_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/51/0894Regieleki.png/70px-0894Regieleki.png|#F8D030
Regidrago||/wiki/Regidrago_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/79/0895Regidrago.png/70px-0895Regidrago.png|#7038F8
Glastrier||/wiki/Glastrier_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d6/0896Glastrier.png/70px-0896Glastrier.png|#98D8D8
Spectrier||/wiki/Spectrier_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/ef/0897Spectrier.png/70px-0897Spectrier.png|#705898
Calyrex||/wiki/Calyrex_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/80/0898Calyrex.png/70px-0898Calyrex.png|#F85888
Calyrex|Ice Rider|/wiki/Calyrex_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6b/0898Calyrex-Ice_Rider.png/70px-0898Calyrex-Ice_Rider.png|#F85888
Calyrex|Shadow Rider|/wiki/Calyrex_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/9b/0898Calyrex-Shadow_Rider.png/70px-0898Calyrex-Shadow_Rider.png|#F85888
Wyrdeer||/wiki/Wyrdeer_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/97/0899Wyrdeer.png/70px-0899Wyrdeer.png|#A8A878
Kleavor||/wiki/Kleavor_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8f/0900Kleavor.png/70px-0900Kleavor.png|#A8B820
Ursaluna||/wiki/Ursaluna_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/7c/0901Ursaluna.png/70px-0901Ursaluna.png|#E0C068
Basculegion|Male|/wiki/Basculegion_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e1/0902Basculegion-Male.png/70px-0902Basculegion-Male.png|#6890F0
Basculegion|Female|/wiki/Basculegion_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/73/0902Basculegion-Female.png/70px-0902Basculegion-Female.png|#6890F0
Sneasler||/wiki/Sneasler_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a3/0903Sneasler.png/70px-0903Sneasler.png|#C03028
Overqwil||/wiki/Overqwil_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/02/0904Overqwil.png/70px-0904Overqwil.png|#705848
Enamorus|Incarnate Forme|/wiki/Enamorus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/54/0905Enamorus.png/70px-0905Enamorus.png|#EE99AC
Enamorus|Therian Forme|/wiki/Enamorus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/43/0905Enamorus-Therian.png/70px-0905Enamorus-Therian.png|#EE99AC
Sprigatito||/wiki/Sprigatito_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e2/0906Sprigatito.png/70px-0906Sprigatito.png|#78C850
Floragato||/wiki/Floragato_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/ac/0907Floragato.png/70px-0907Floragato.png|#78C850
Meowscarada||/wiki/Meowscarada_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6f/0908Meowscarada.png/70px-0908Meowscarada.png|#78C850
Fuecoco||/wiki/Fuecoco_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e4/0909Fuecoco.png/70px-0909Fuecoco.png|#F08030
Crocalor||/wiki/Crocalor_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/0a/0910Crocalor.png/70px-0910Crocalor.png|#F08030
Skeledirge||/wiki/Skeledirge_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/3e/0911Skeledirge.png/70px-0911Skeledirge.png|#F08030
Quaxly||/wiki/Quaxly_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/ec/0912Quaxly.png/70px-0912Quaxly.png|#6890F0
Quaxwell||/wiki/Quaxwell_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/52/0913Quaxwell.png/70px-0913Quaxwell.png|#6890F0
Quaquaval||/wiki/Quaquaval_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/59/0914Quaquaval.png/70px-0914Quaquaval.png|#6890F0
Lechonk||/wiki/Lechonk_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/75/0915Lechonk.png/70px-0915Lechonk.png|#A8A878
Oinkologne||/wiki/Oinkologne_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2e/0916Oinkologne.png/70px-0916Oinkologne.png|#A8A878
Tarountula||/wiki/Tarountula_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e4/0917Tarountula.png/70px-0917Tarountula.png|#A8B820
Spidops||/wiki/Spidops_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f3/0918Spidops.png/70px-0918Spidops.png|#A8B820
Nymble||/wiki/Nymble_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/98/0919Nymble.png/70px-0919Nymble.png|#A8B820
Lokix||/wiki/Lokix_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/32/0920Lokix.png/70px-0920Lokix.png|#A8B820
Pawmi||/wiki/Pawmi_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/58/0921Pawmi.png/70px-0921Pawmi.png|#F8D030
Pawmo||/wiki/Pawmo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b5/0922Pawmo.png/70px-0922Pawmo.png|#F8D030
Pawmot||/wiki/Pawmot_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/32/0923Pawmot.png/70px-0923Pawmot.png|#F8D030
Tandemaus||/wiki/Tandemaus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/ab/0924Tandemaus.png/70px-0924Tandemaus.png|#A8A878
Maushold||/wiki/Maushold_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f4/0925Maushold.png/70px-0925Maushold.png|#A8A878
Fidough||/wiki/Fidough_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/82/0926Fidough.png/70px-0926Fidough.png|#EE99AC
Dachsbun||/wiki/Dachsbun_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/81/0927Dachsbun.png/70px-0927Dachsbun.png|#EE99AC
Smoliv||/wiki/Smoliv_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/ea/0928Smoliv.png/70px-0928Smoliv.png|#78C850
Dolliv||/wiki/Dolliv_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/37/0929Dolliv.png/70px-0929Dolliv.png|#78C850
Arboliva||/wiki/Arboliva_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/ab/0930Arboliva.png/70px-0930Arboliva.png|#78C850
Squawkabilly||/wiki/Squawkabilly_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d6/0931Squawkabilly.png/70px-0931Squawkabilly.png|#A8A878
Nacli||/wiki/Nacli_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f5/0932Nacli.png/70px-0932Nacli.png|#B8A038
Naclstack||/wiki/Naclstack_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/dd/0933Naclstack.png/70px-0933Naclstack.png|#B8A038
Garganacl||/wiki/Garganacl_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/7e/0934Garganacl.png/70px-0934Garganacl.png|#B8A038
Charcadet||/wiki/Charcadet_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e6/0935Charcadet.png/70px-0935Charcadet.png|#F08030
Armarouge||/wiki/Armarouge_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/fe/0936Armarouge.png/70px-0936Armarouge.png|#F08030
Ceruledge||/wiki/Ceruledge_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f0/0937Ceruledge.png/70px-0937Ceruledge.png|#F08030
Tadbulb||/wiki/Tadbulb_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/87/0938Tadbulb.png/70px-0938Tadbulb.png|#F8D030
Bellibolt||/wiki/Bellibolt_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/87/0939Bellibolt.png/70px-0939Bellibolt.png|#F8D030
Wattrel||/wiki/Wattrel_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1a/0940Wattrel.png/70px-0940Wattrel.png|#F8D030
Kilowattrel||/wiki/Kilowattrel_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/ee/0941Kilowattrel.png/70px-0941Kilowattrel.png|#F8D030
Maschiff||/wiki/Maschiff_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/27/0942Maschiff.png/70px-0942Maschiff.png|#705848
Mabosstiff||/wiki/Mabosstiff_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/0c/0943Mabosstiff.png/70px-0943Mabosstiff.png|#705848
Shroodle||/wiki/Shroodle_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/19/0944Shroodle.png/70px-0944Shroodle.png|#A040A0
Grafaiai||/wiki/Grafaiai_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/98/0945Grafaiai.png/70px-0945Grafaiai.png|#A040A0
Bramblin||/wiki/Bramblin_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d2/0946Bramblin.png/70px-0946Bramblin.png|#78C850
Brambleghast||/wiki/Brambleghast_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2f/0947Brambleghast.png/70px-0947Brambleghast.png|#78C850
Toedscool||/wiki/Toedscool_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/87/0948Toedscool.png/70px-0948Toedscool.png|#E0C068
Toedscruel||/wiki/Toedscruel_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8c/0949Toedscruel.png/70px-0949Toedscruel.png|#E0C068
Klawf||/wiki/Klawf_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/5a/0950Klawf.png/70px-0950Klawf.png|#B8A038
Capsakid||/wiki/Capsakid_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c5/0951Capsakid.png/70px-0951Capsakid.png|#78C850
Scovillain||/wiki/Scovillain_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f7/0952Scovillain.png/70px-0952Scovillain.png|#78C850
Rellor||/wiki/Rellor_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2f/0953Rellor.png/70px-0953Rellor.png|#A8B820
Rabsca||/wiki/Rabsca_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/7a/0954Rabsca.png/70px-0954Rabsca.png|#A8B820
Flittle||/wiki/Flittle_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/5c/0955Flittle.png/70px-0955Flittle.png|#F85888
Espathra||/wiki/Espathra_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/0e/0956Espathra.png/70px-0956Espathra.png|#F85888
Tinkatink||/wiki/Tinkatink_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/93/0957Tinkatink.png/70px-0957Tinkatink.png|#EE99AC
Tinkatuff||/wiki/Tinkatuff_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1a/0958Tinkatuff.png/70px-0958Tinkatuff.png|#EE99AC
Tinkaton||/wiki/Tinkaton_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b1/0959Tinkaton.png/70px-0959Tinkaton.png|#EE99AC
Wiglett||/wiki/Wiglett_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/26/0960Wiglett.png/70px-0960Wiglett.png|#6890F0
Wugtrio||/wiki/Wugtrio_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b5/0961Wugtrio.png/70px-0961Wugtrio.png|#6890F0
Bombirdier||/wiki/Bombirdier_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/36/0962Bombirdier.png/70px-0962Bombirdier.png|#A890F0
Finizen||/wiki/Finizen_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a5/0963Finizen.png/70px-0963Finizen.png|#6890F0
Palafin|Zero Form|/wiki/Palafin_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/7a/0964Palafin.png/70px-0964Palafin.png|#6890F0
Palafin|Hero Form|/wiki/Palafin_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/43/0964Palafin-Hero.png/70px-0964Palafin-Hero.png|#6890F0
Varoom||/wiki/Varoom_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d1/0965Varoom.png/70px-0965Varoom.png|#B8B8D0
Revavroom||/wiki/Revavroom_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/18/0966Revavroom.png/70px-0966Revavroom.png|#B8B8D0
Cyclizar||/wiki/Cyclizar_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/74/0967Cyclizar.png/70px-0967Cyclizar.png|#7038F8
Orthworm||/wiki/Orthworm_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/25/0968Orthworm.png/70px-0968Orthworm.png|#B8B8D0
Glimmet||/wiki/Glimmet_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/37/0969Glimmet.png/70px-0969Glimmet.png|#B8A038
